Date,Open,High,Low,Close,Adj Close,Volume
2018-11-07,38.000000,39.200001,37.669998,38.750000,38.750000,1079700
2018-11-08,38.759998,39.410000,37.650002,37.759998,37.759998,627100
2018-11-09,37.520000,38.040001,36.630001,37.430000,37.430000,555700
2018-11-12,37.110001,37.430000,35.130001,35.189999,35.189999,887400
2018-11-13,35.509998,36.299999,34.790001,36.279999,36.279999,1216300
2018-11-14,36.560001,37.799999,36.560001,37.430000,37.430000,799400
2018-11-15,37.470001,38.320000,36.669998,38.240002,38.240002,741200
2018-11-16,37.740002,38.799999,37.740002,38.599998,38.599998,494500
2018-11-19,38.580002,39.060001,38.119999,38.509998,38.509998,517300
2018-11-20,37.430000,38.080002,36.840000,37.290001,37.290001,464400
2018-11-21,37.790001,38.720001,37.480000,38.080002,38.080002,516400
2018-11-23,37.740002,40.139999,37.650002,39.980000,39.980000,541500
2018-11-26,39.619999,40.799999,39.525002,40.020000,40.020000,865200
2018-11-27,39.900002,39.990002,39.139999,39.590000,39.590000,404800
2018-11-28,40.000000,42.900002,40.000000,42.610001,42.610001,900300
2018-11-29,42.599998,42.750000,41.310001,41.880001,41.880001,377500
2018-11-30,41.040001,41.279999,38.290001,38.930000,38.930000,1171600
2018-12-03,39.959999,40.080002,38.580002,39.900002,39.900002,851400
2018-12-04,39.889999,40.450001,38.259998,38.540001,38.540001,607300
2018-12-06,38.000000,41.645000,37.680000,40.380001,40.380001,1717100
2018-12-07,39.799999,40.217999,37.779999,38.029999,38.029999,889700
2018-12-10,37.790001,39.119999,37.790001,38.730000,38.730000,409600
2018-12-11,39.150002,39.919998,38.660000,38.950001,38.950001,519200
2018-12-12,39.299999,39.351002,38.200001,38.759998,38.759998,406500
2018-12-13,39.009998,39.049000,38.099998,38.529999,38.529999,307800
2018-12-14,38.020000,38.820000,37.650002,38.330002,38.330002,231500
2018-12-17,38.220001,38.540001,36.860001,37.410000,37.410000,387600
2018-12-18,37.820000,38.259998,35.930000,36.740002,36.740002,704100
2018-12-19,36.740002,37.130001,35.470001,36.130001,36.130001,491800
2018-12-20,35.869999,36.490002,34.049999,35.160000,35.160000,529000
2018-12-21,35.299999,35.500000,33.180000,34.459999,34.459999,1355400
2018-12-24,33.980000,34.040001,32.424999,33.410000,33.410000,594500
2018-12-26,33.549999,35.419998,33.122002,35.290001,35.290001,578000
2018-12-27,34.580002,35.250000,33.500000,34.980000,34.980000,356000
2018-12-28,35.279999,35.410000,34.009998,34.869999,34.869999,470900
2018-12-31,34.889999,35.200001,33.880001,35.099998,35.099998,517900
2019-01-02,34.410000,36.445000,34.349998,36.150002,36.150002,534100
2019-01-03,35.680000,37.068001,35.500000,35.500000,35.500000,871700
2019-01-04,35.910000,37.380001,35.220001,37.250000,37.250000,1008300
2019-01-07,37.200001,37.200001,34.919998,35.009998,35.009998,1147600
2019-01-08,35.360001,35.737000,34.049999,35.000000,35.000000,761500
2019-01-09,35.290001,36.384998,35.110001,35.459999,35.459999,863000
2019-01-10,35.270000,36.880001,35.000000,35.990002,35.990002,738700
2019-01-11,35.930000,36.860001,35.730000,36.400002,36.400002,769900
2019-01-14,36.090000,36.910000,35.500000,36.500000,36.500000,454600
2019-01-15,36.619999,37.169998,36.540001,36.689999,36.689999,393200
2019-01-16,36.700001,37.689999,36.610001,37.349998,37.349998,531300
2019-01-17,35.770000,37.750000,35.560001,37.570000,37.570000,1600300
2019-01-18,37.950001,38.200001,37.000000,37.180000,37.180000,422800
2019-01-22,37.099998,37.480000,36.430000,36.959999,36.959999,349500
2019-01-23,37.090000,38.119999,36.990002,38.029999,38.029999,727300
2019-01-24,38.250000,40.450001,38.110001,40.240002,40.240002,1223200
2019-01-25,40.599998,41.900002,39.439999,40.849998,40.849998,638700
2019-01-28,41.299999,42.660000,40.160999,42.150002,42.150002,771200
2019-01-29,42.279999,42.799999,41.930000,42.000000,42.000000,676600
2019-01-30,42.290001,43.238998,41.650002,42.250000,42.250000,406700
2019-01-31,42.849998,43.869999,42.599998,43.790001,43.790001,896800
2019-02-01,43.790001,43.790001,43.020000,43.070000,43.070000,536500
2019-02-04,43.250000,44.119999,42.900002,44.110001,44.110001,365500
2019-02-05,44.169998,44.639999,43.910000,44.470001,44.470001,491300
2019-02-06,44.700001,45.180000,43.869999,43.959999,43.959999,453400
2019-02-07,43.480000,43.779999,42.470001,42.930000,42.930000,513600
2019-02-08,42.720001,43.799999,42.720001,43.480000,43.480000,315000
2019-02-11,43.509998,44.200001,43.500000,44.040001,44.040001,414800
2019-02-12,44.209999,44.540001,42.639999,42.840000,42.840000,501500
2019-02-13,43.000000,44.310001,42.840000,44.230000,44.230000,414100
2019-02-14,44.000000,45.070000,43.937000,44.560001,44.560001,583400
2019-02-15,44.480000,44.596001,43.160000,43.299999,43.299999,684400
2019-02-19,43.490002,43.605999,42.430000,43.320000,43.320000,755900
2019-02-20,43.480000,44.314999,40.799999,41.500000,41.500000,1613400
2019-02-21,43.299999,45.320000,41.000000,42.110001,42.110001,2550500
2019-02-22,42.119999,42.160000,39.200001,41.700001,41.700001,1130800
2019-02-25,42.200001,42.840000,40.290001,40.360001,40.360001,850000
2019-02-26,40.290001,41.049999,39.750000,40.880001,40.880001,695000
2019-02-27,40.860001,42.439999,40.139999,42.340000,42.340000,568600
2019-02-28,42.090000,42.455002,41.389999,42.259998,42.259998,622200
2019-03-01,42.500000,43.200001,41.290001,41.340000,41.340000,645200
2019-03-04,41.419998,41.919998,40.849998,41.549999,41.549999,488000
2019-03-05,41.540001,42.119999,41.150002,41.299999,41.299999,352600
2019-03-06,41.209999,41.259998,39.840000,40.380001,40.380001,684800
2019-03-07,40.180000,40.459999,39.200001,39.360001,39.360001,747800
2019-03-08,39.099998,39.380001,38.650002,39.279999,39.279999,448200
2019-03-11,39.340000,40.310001,39.340000,39.889999,39.889999,423100
2019-03-12,39.880001,40.450001,38.860001,39.310001,39.310001,993500
2019-03-13,39.619999,40.139999,39.174999,39.900002,39.900002,539000
2019-03-14,39.910000,40.700001,39.490002,39.730000,39.730000,557400
2019-03-15,39.990002,40.369999,39.750000,39.930000,39.930000,727600
2019-03-18,39.919998,39.980000,39.230000,39.689999,39.689999,426500
2019-03-19,39.790001,39.869999,39.360001,39.480000,39.480000,299600
2019-03-20,39.480000,39.919998,38.831001,39.240002,39.240002,247800
2019-03-21,39.009998,39.470001,38.755001,38.840000,38.840000,467400
2019-03-22,38.549999,38.750000,37.000000,37.119999,37.119999,872700
2019-03-25,37.049999,37.450001,36.630001,37.330002,37.330002,421300
2019-03-26,37.160000,37.700001,36.459999,36.680000,36.680000,394700
2019-03-27,36.830002,37.020000,36.279999,36.790001,36.790001,397300
2019-03-28,36.790001,37.759998,36.294998,37.759998,37.759998,781000
2019-03-29,37.779999,38.369999,37.500000,37.680000,37.680000,521600
2019-04-01,38.200001,38.415001,37.790001,37.849998,37.849998,471300
2019-04-02,37.970001,38.689999,37.599998,38.200001,38.200001,614100
2019-04-03,38.439999,39.029999,38.285000,38.660000,38.660000,460100
2019-04-04,38.689999,40.119999,38.680000,40.110001,40.110001,594500
2019-04-05,40.349998,41.020000,40.078999,40.720001,40.720001,428000
2019-04-08,40.630001,41.450001,40.403999,41.439999,41.439999,386900
2019-04-09,41.209999,41.830002,40.560001,40.650002,40.650002,361000
2019-04-10,40.889999,41.349998,40.570000,41.270000,41.270000,421700
2019-04-11,41.500000,41.818001,40.459999,40.619999,40.619999,265100
2019-04-12,40.660000,41.330002,40.544998,40.990002,40.990002,323300
2019-04-15,41.099998,41.849998,40.555000,41.430000,41.430000,396600
2019-04-16,41.740002,42.770000,41.490002,42.540001,42.540001,275400
2019-04-17,42.990002,43.880001,42.723000,43.080002,43.080002,645200
2019-04-18,43.380001,43.660000,42.950001,43.040001,43.040001,560400
2019-04-22,42.860001,43.250000,42.737999,43.200001,43.200001,200400
2019-04-23,43.400002,44.790001,43.222000,44.310001,44.310001,568400
2019-04-24,44.590000,45.599998,44.360001,44.790001,44.790001,461300
2019-04-25,45.009998,46.720001,45.009998,45.919998,45.919998,432500
2019-04-26,45.779999,46.250000,44.740002,45.970001,45.970001,309100
2019-04-29,46.000000,46.060001,45.029999,45.189999,45.189999,560200
2019-04-30,44.380001,45.151001,43.669998,44.299999,44.299999,496900
2019-05-01,44.900002,45.939999,44.119999,44.139999,44.139999,1157200
2019-05-02,44.000000,44.209999,43.349998,43.759998,43.759998,591900
2019-05-03,44.270000,44.970001,44.150002,44.560001,44.560001,507800
2019-05-06,43.740002,44.200001,43.099998,43.880001,43.880001,832600
2019-05-07,50.459999,54.500000,50.243999,53.840000,53.840000,6018100
2019-05-08,53.400002,53.799999,51.259998,51.849998,51.849998,1623300
2019-05-09,51.459999,51.750000,50.549999,51.490002,51.490002,936300
2019-05-10,51.189999,53.410000,50.959999,53.009998,53.009998,972400
2019-05-13,51.500000,52.000000,49.580002,50.000000,50.000000,793200
2019-05-14,50.320000,51.400002,50.250000,50.939999,50.939999,751200
2019-05-15,50.799999,52.849998,50.639999,52.380001,52.380001,837400
2019-05-16,52.500000,55.820000,52.400002,55.299999,55.299999,983800
2019-05-17,54.740002,56.950001,54.520000,55.590000,55.590000,1064600
2019-05-20,55.279999,55.930000,54.235001,54.700001,54.700001,727400
2019-05-21,55.220001,55.500000,54.250000,54.799999,54.799999,400900
2019-05-22,54.500000,55.577000,54.320000,54.959999,54.959999,289800
2019-05-23,54.369999,54.955002,53.000000,53.470001,53.470001,475300
2019-05-24,53.509998,54.259998,53.099998,53.610001,53.610001,348100
2019-05-28,54.160000,55.529999,53.830002,55.380001,55.380001,447900
2019-05-29,54.919998,54.939999,53.369999,53.790001,53.790001,344600
2019-05-30,53.990002,55.299999,53.950001,54.630001,54.630001,298700
2019-05-31,54.070000,54.455002,53.130001,53.580002,53.580002,529700
2019-06-03,53.290001,53.650002,52.029999,53.259998,53.259998,578600
2019-06-04,53.580002,54.939999,53.450001,54.650002,54.650002,307900
2019-06-05,54.830002,55.244999,54.330002,55.160000,55.160000,425700
2019-06-06,55.029999,56.500000,54.750000,56.009998,56.009998,544900
2019-06-07,55.900002,57.136002,55.490002,56.320000,56.320000,339900
2019-06-10,56.450001,57.880001,56.450001,56.830002,56.830002,364700
2019-06-11,57.049999,57.459999,56.009998,57.000000,57.000000,356200
2019-06-12,56.900002,56.990002,54.570000,54.820000,54.820000,443600
2019-06-13,55.080002,57.974998,55.080002,57.880001,57.880001,668400
2019-06-14,57.750000,58.169998,55.794998,56.490002,56.490002,559500
2019-06-17,56.439999,57.150002,55.689999,56.590000,56.590000,256000
2019-06-18,58.189999,60.959999,57.713001,58.560001,58.560001,1305200
2019-06-19,59.040001,59.529999,57.380001,59.200001,59.200001,630500
2019-06-20,60.000000,60.669998,58.889999,59.680000,59.680000,498900
2019-06-21,59.529999,59.730000,58.150002,59.400002,59.400002,531000
2019-06-24,60.020000,61.660000,60.009998,60.540001,60.540001,853100
2019-06-25,60.299999,60.939999,58.840000,59.220001,59.220001,660500
2019-06-26,60.910000,61.889999,59.490002,59.619999,59.619999,587400
2019-06-27,59.700001,61.645000,59.570000,61.060001,61.060001,733200
2019-06-28,60.720001,62.700001,60.720001,62.459999,62.459999,649000
2019-07-01,63.220001,64.209999,61.970001,62.299999,62.299999,655200
2019-07-02,62.470001,63.250000,61.360001,62.840000,62.840000,284900
2019-07-03,62.700001,63.320000,62.279999,62.299999,62.299999,168000
2019-07-05,62.029999,63.200001,62.025002,63.150002,63.150002,251700
2019-07-08,63.040001,63.099998,61.230000,62.529999,62.529999,345900
2019-07-09,61.860001,62.980000,61.665001,62.270000,62.270000,298500
2019-07-10,62.790001,63.419998,62.049999,62.290001,62.290001,335700
2019-07-11,62.299999,62.720001,59.845001,60.759998,60.759998,520000
2019-07-12,61.480000,62.540001,61.275002,62.119999,62.119999,417500
2019-07-15,62.230000,62.400002,60.220001,61.830002,61.830002,332800
2019-07-16,61.650002,61.705002,60.650002,61.400002,61.400002,204000
2019-07-17,61.500000,62.500000,61.049999,62.360001,62.360001,285300
2019-07-18,62.000000,63.000000,61.900002,62.639999,62.639999,521800
2019-07-19,63.000000,63.830002,62.790001,63.369999,63.369999,383300
2019-07-22,63.480000,64.190002,62.335999,63.060001,63.060001,473200
2019-07-23,63.700001,63.730000,61.493999,62.450001,62.450001,328700
2019-07-24,62.540001,62.779999,61.555000,62.500000,62.500000,376600
2019-07-25,62.490002,63.770000,61.860001,63.080002,63.080002,411100
2019-07-26,63.610001,63.790001,63.029999,63.259998,63.259998,193000
2019-07-29,63.509998,64.540001,63.009998,64.330002,64.330002,438700
2019-07-30,63.799999,64.209999,63.060001,63.400002,63.400002,332500
2019-07-31,65.169998,67.190002,63.492001,65.230003,65.230003,1459500
2019-08-01,66.589996,69.000000,65.800003,66.489998,66.489998,1218200
2019-08-02,66.720001,66.800003,64.089996,64.980003,64.980003,845500
2019-08-05,64.110001,64.500000,60.930000,62.910000,62.910000,1169600
2019-08-06,63.560001,65.830002,62.369999,64.180000,64.180000,1211400
2019-08-07,75.989998,81.000000,74.860001,80.300003,80.300003,5565700
2019-08-08,78.650002,81.120003,76.199997,80.820000,80.820000,1478100
2019-08-09,79.169998,84.610001,79.029999,82.330002,82.330002,1535200
2019-08-12,81.110001,88.239998,81.110001,86.629997,86.629997,2206000
2019-08-13,86.830002,89.430000,86.125000,87.779999,87.779999,1440500
2019-08-14,87.029999,87.699997,84.669998,84.690002,84.690002,1325700
2019-08-15,84.300003,84.440002,78.809998,82.080002,82.080002,1487900
2019-08-16,82.250000,84.349998,81.610001,83.800003,83.800003,1060400
2019-08-19,85.000000,85.599998,83.150002,84.120003,84.120003,747200
2019-08-20,84.489998,85.260002,83.010002,84.709999,84.709999,669800
2019-08-21,86.339996,88.959999,85.489998,87.849998,87.849998,1349100
2019-08-22,81.849998,82.800003,79.320000,82.040001,82.040001,2275400
2019-08-23,81.650002,82.620003,78.790001,80.900002,80.900002,935900
2019-08-26,81.879997,83.860001,80.040001,82.379997,82.379997,637900
2019-08-27,82.980003,84.019997,81.410004,81.839996,81.839996,534800
2019-08-28,81.830002,83.620003,81.209999,82.639999,82.639999,382700
2019-08-29,83.699997,84.809998,80.550003,83.360001,83.360001,898200
2019-08-30,83.959999,84.300003,80.309998,81.919998,81.919998,457200
2019-09-03,80.940002,81.900002,77.440002,77.540001,77.540001,971600
2019-09-04,78.989998,82.949997,78.519997,82.889999,82.889999,1176100
2019-09-05,83.790001,84.260002,77.790001,78.599998,78.599998,1130800
2019-09-06,79.099998,79.349998,76.889999,77.260002,77.260002,839900
2019-09-09,77.199997,77.739998,73.150002,74.160004,74.160004,1315400
2019-09-10,73.639999,76.290001,72.500000,75.120003,75.120003,1410000
2019-09-11,75.129997,80.055000,74.919998,79.430000,79.430000,931100
2019-09-12,80.279999,81.154999,70.875000,71.639999,71.639999,3773500
2019-09-13,71.550003,76.650002,71.550003,76.120003,76.120003,1531900
2019-09-16,76.510002,80.660004,76.400002,79.309998,79.309998,1539200
2019-09-17,79.400002,83.205002,79.400002,83.059998,83.059998,1334100
2019-09-18,83.150002,83.489998,80.440002,83.040001,83.040001,841300
2019-09-19,83.440002,90.449997,83.199997,89.419998,89.419998,3501400
2019-09-20,90.260002,91.419998,85.900002,89.410004,89.410004,2232700
2019-09-23,89.099998,90.370003,87.330002,89.870003,89.870003,1041800
2019-09-24,90.110001,91.448997,84.919998,86.760002,86.760002,1341700
2019-09-25,86.220001,88.720001,84.870003,88.300003,88.300003,690600
2019-09-26,88.709999,89.528999,84.970001,85.349998,85.349998,666400
2019-09-27,85.510002,86.190002,81.089996,82.080002,82.080002,1201700
2019-09-30,82.320000,84.720001,81.214996,83.720001,83.720001,603300
2019-10-01,84.269997,84.915001,82.720001,83.150002,83.150002,629300
2019-10-02,82.430000,83.040001,80.309998,81.120003,81.120003,694400
2019-10-03,81.169998,82.055000,78.425003,81.000000,81.000000,689000
2019-10-04,81.910004,85.519997,81.345001,85.500000,85.500000,802900
2019-10-07,86.089996,86.959000,83.589996,85.510002,85.510002,735500
2019-10-08,84.690002,88.510002,84.500000,87.220001,87.220001,732800
2019-10-09,87.690002,87.790001,83.540001,85.550003,85.550003,765200
2019-10-10,85.610001,90.000000,85.539001,88.389999,88.389999,647000
2019-10-11,88.879997,90.055000,88.010002,88.949997,88.949997,774200
2019-10-14,89.500000,90.500000,88.370003,89.105003,89.105003,523600
2019-10-15,85.800003,87.489998,83.339996,84.800003,84.800003,2083900
2019-10-16,84.169998,84.629997,82.919998,83.879997,83.879997,1072800
2019-10-17,84.010002,85.550003,82.680000,83.620003,83.620003,9443000
2019-10-18,84.199997,86.680000,84.050003,85.169998,85.169998,1371500
2019-10-21,85.379997,88.415001,85.010002,87.269997,87.269997,753300
2019-10-22,87.400002,89.290001,85.089996,86.809998,86.809998,913300
2019-10-23,87.089996,92.599998,86.970001,91.500000,91.500000,1514500
2019-10-24,92.120003,95.000000,91.129997,93.500000,93.500000,1666600
2019-10-25,92.879997,93.309998,88.269997,93.199997,93.199997,1124800
2019-10-28,93.760002,96.688004,93.029999,93.320000,93.320000,933800
2019-10-29,93.809998,94.921997,91.849998,92.080002,92.080002,777000
2019-10-30,89.580002,90.205002,82.699997,84.820000,84.820000,2521900
2019-10-31,85.510002,86.809998,83.419998,84.959999,84.959999,941700
2019-11-01,85.370003,85.748001,82.120003,83.190002,83.190002,933900
2019-11-04,84.849998,85.000000,79.150002,79.599998,79.599998,1963000
2019-11-05,77.519997,83.565002,77.489998,83.269997,83.269997,1711400
2019-11-06,83.779999,85.000000,79.680000,79.910004,79.910004,2397800
2019-11-07,78.190002,84.089996,75.110001,79.900002,79.900002,4549400
2019-11-08,79.900002,80.570000,76.309998,77.949997,77.949997,1456600
2019-11-11,78.430000,82.000000,77.650002,81.070000,81.070000,1352200
2019-11-12,81.309998,82.669998,79.849998,80.750000,80.750000,904500
2019-11-13,80.580002,80.699997,77.160004,77.279999,77.279999,1366500
2019-11-14,77.389999,78.849998,76.330002,78.239998,78.239998,1494500
2019-11-15,78.459999,81.000000,78.459999,78.959999,78.959999,822200
2019-11-18,78.800003,78.800003,76.460999,76.790001,76.790001,903000
2019-11-19,77.500000,79.144997,75.260002,79.019997,79.019997,1014600
2019-11-20,79.000000,80.070000,77.606003,78.309998,78.309998,845800
2019-11-21,78.360001,79.239998,76.410004,76.980003,76.980003,1018900
2019-11-22,77.550003,77.760002,74.070000,76.370003,76.370003,1232800
2019-11-25,77.000000,81.199997,76.795998,80.160004,80.160004,1348700
2019-11-26,80.440002,81.000000,78.430000,78.910004,78.910004,998600
2019-11-27,79.709999,83.349998,79.180000,82.389999,82.389999,816900
2019-11-29,82.500000,82.889999,80.029999,81.610001,81.610001,467400
2019-12-02,83.000000,83.400002,80.169998,81.720001,81.720001,731800
2019-12-03,80.820000,88.250000,79.500000,88.040001,88.040001,1555200
2019-12-04,88.500000,89.266998,85.120003,86.540001,86.540001,1681500
2019-12-05,86.519997,87.930000,82.610001,82.889999,82.889999,2053900
2019-12-06,83.430000,85.676003,82.779999,83.930000,83.930000,1290800
2019-12-09,83.570000,85.059998,82.050003,82.839996,82.839996,935600
2019-12-10,82.699997,82.989998,79.550003,81.480003,81.480003,763600
2019-12-11,81.559998,84.150002,81.529999,83.510002,83.510002,789600
2019-12-12,83.529999,87.599998,82.769997,87.300003,87.300003,1236800
2019-12-13,86.820000,90.989998,86.160004,90.169998,90.169998,1364900
2019-12-16,90.160004,94.056999,89.559998,92.790001,92.790001,6128000
2019-12-17,92.160004,93.949997,90.860001,91.440002,91.440002,1350300
2019-12-18,91.680000,93.043999,90.570000,91.860001,91.860001,1057900
2019-12-19,91.589996,94.540001,91.010002,93.779999,93.779999,1464400
2019-12-20,94.000000,96.639999,93.559998,95.000000,95.000000,1399100
2019-12-23,95.699997,95.699997,92.900002,94.180000,94.180000,845000
2019-12-24,94.889999,95.500000,93.309998,95.199997,95.199997,187300
2019-12-26,95.550003,96.239998,94.510002,95.559998,95.559998,551700
2019-12-27,95.570000,95.949997,93.910004,94.260002,94.260002,346000
2019-12-30,94.660004,94.989998,92.019997,94.000000,94.000000,539300
2019-12-31,93.900002,96.000000,93.779999,95.089996,95.089996,554700
2020-01-02,97.000000,101.879997,96.750000,101.809998,101.809998,2154800
2020-01-03,100.839996,103.599998,100.019997,102.379997,102.379997,1016500
2020-01-06,101.370003,101.879997,98.635002,99.629997,99.629997,970800
2020-01-07,100.000000,102.029999,97.699997,101.790001,101.790001,834900
2020-01-08,101.190002,105.680000,101.190002,104.160004,104.160004,1041300
2020-01-09,105.400002,105.599998,101.230003,102.739998,102.739998,1030600
2020-01-10,103.230003,106.110001,103.099998,104.519997,104.519997,1119000
2020-01-13,105.110001,106.139999,102.720001,103.080002,103.080002,875000
2020-01-14,103.370003,104.620003,101.010002,104.019997,104.019997,741400
2020-01-15,104.389999,105.500000,102.864998,103.610001,103.610001,558400
2020-01-16,104.320000,104.989998,100.419998,102.699997,102.699997,1121500
2020-01-17,102.900002,105.599998,102.099998,104.750000,104.750000,652700
2020-01-21,105.070000,108.809998,103.910004,107.529999,107.529999,1102600
2020-01-22,108.349998,108.949997,106.550003,108.459999,108.459999,639000
2020-01-23,108.389999,110.824997,106.779999,108.730003,108.730003,768500
2020-01-24,109.989998,112.989998,109.410004,110.129997,110.129997,950000
2020-01-27,105.000000,105.000000,96.000000,96.250000,96.250000,2811700
2020-01-28,99.260002,103.870003,97.669998,103.360001,103.360001,1484700
2020-01-29,103.750000,105.400002,102.290001,102.709999,102.709999,1152500
2020-01-30,102.010002,103.699997,100.349998,103.220001,103.220001,786100
2020-01-31,103.019997,103.050003,96.500000,97.860001,97.860001,1086200
2020-02-03,98.160004,101.860001,97.660004,100.980003,100.980003,1018300
2020-02-04,102.800003,108.139999,102.444000,107.809998,107.809998,1217900
2020-02-05,109.820000,109.900002,101.529999,104.470001,104.470001,1133600
2020-02-06,104.500000,106.000000,102.254997,103.940002,103.940002,737700
2020-02-07,102.949997,103.449997,99.779999,100.620003,100.620003,576000
2020-02-10,100.620003,103.599998,100.000000,102.599998,102.599998,846900
2020-02-11,102.900002,107.320000,102.709999,106.029999,106.029999,1034800
2020-02-12,107.959999,112.269997,107.415001,111.860001,111.860001,912000
2020-02-13,109.629997,113.199997,108.690002,111.160004,111.160004,1197600
2020-02-14,112.260002,113.019997,110.239998,111.209999,111.209999,845700
2020-02-18,111.459999,111.500000,106.559998,108.379997,108.379997,1156600
2020-02-19,114.959999,128.800003,114.264999,127.820000,127.820000,4884800
2020-02-20,138.250000,143.729996,128.119995,142.199997,142.199997,6533800
2020-02-21,140.270004,142.494995,135.050003,142.070007,142.070007,2458900
2020-02-24,131.429993,138.869995,129.460007,135.630005,135.630005,2143800
2020-02-25,136.570007,137.990005,132.089996,133.000000,133.000000,1790700
2020-02-26,129.750000,134.490005,128.500000,132.410004,132.410004,2046200
2020-02-27,126.779999,128.500000,116.500000,125.949997,125.949997,3111000
2020-02-28,118.260002,126.199997,116.800003,124.720001,124.720001,2394100
2020-03-02,128.059998,129.000000,121.449997,128.699997,128.699997,1467200
2020-03-03,134.419998,134.518005,126.260002,128.660004,128.660004,1630800
2020-03-04,132.910004,135.949997,130.005005,135.710007,135.710007,880000
2020-03-05,131.190002,138.820007,129.369995,137.539993,137.539993,1147300
2020-03-06,131.429993,135.850006,127.709999,133.339996,133.339996,1432400
2020-03-09,116.919998,119.528000,109.459999,111.660004,111.660004,1822300
2020-03-10,118.120003,118.529999,111.002998,116.919998,116.919998,1112500
2020-03-11,113.389999,115.779999,100.120003,106.110001,106.110001,2090300
2020-03-12,90.839996,97.120003,83.330002,90.720001,90.720001,1919900
2020-03-13,99.750000,102.000000,88.010002,91.110001,91.110001,2088200
2020-03-16,79.480003,85.589996,73.440002,81.190002,81.190002,1571500
2020-03-17,82.019997,88.000000,76.080002,84.709999,84.709999,1814300
2020-03-18,79.480003,82.459999,69.720001,76.730003,76.730003,1513900
2020-03-19,75.580002,81.989998,68.260002,76.809998,76.809998,1965500
2020-03-20,81.889999,83.599998,69.529999,69.610001,69.610001,1971400
2020-03-23,71.220001,73.540001,67.019997,69.480003,69.480003,1492400
2020-03-24,76.675003,86.290001,76.675003,85.309998,85.309998,1852700
2020-03-25,87.879997,94.500000,82.000000,89.900002,89.900002,2198100
2020-03-26,91.330002,95.000000,87.190002,90.449997,90.449997,983700
2020-03-27,86.120003,86.739998,82.000000,82.370003,82.370003,962000
2020-03-30,82.900002,84.980003,80.669998,81.639999,81.639999,1195200
2020-03-31,82.199997,85.330002,80.309998,81.879997,81.879997,1049700
2020-04-01,79.199997,81.000000,78.000000,78.820000,78.820000,889600
2020-04-02,76.089996,79.260002,73.629997,76.970001,76.970001,1124200
2020-04-03,76.000000,77.000000,72.800003,74.480003,74.480003,1161300
2020-04-06,78.360001,85.970001,78.360001,85.150002,85.150002,1166000
2020-04-07,91.168999,94.724998,87.790001,88.800003,88.800003,1418700
2020-04-08,90.739998,93.760002,88.830002,93.070000,93.070000,813200
2020-04-09,95.190002,100.959999,94.050003,96.639999,96.639999,1014400
2020-04-13,96.500000,97.000000,89.269997,92.209999,92.209999,860100
2020-04-14,96.000000,99.790001,94.500000,98.680000,98.680000,757800
2020-04-15,95.300003,95.889999,90.260002,92.010002,92.010002,956300
2020-04-16,94.300003,95.690002,92.500000,94.989998,94.989998,838500
2020-04-17,99.589996,100.849998,95.500000,97.099998,97.099998,1101500
2020-04-20,94.580002,99.540001,93.400002,93.660004,93.660004,809000
2020-04-21,91.720001,94.000000,85.690002,86.690002,86.690002,1250700
2020-04-22,90.000000,96.388000,89.989998,95.510002,95.510002,698300
2020-04-23,97.330002,104.570000,96.669998,100.699997,100.699997,1335300
2020-04-24,101.019997,102.114998,98.000000,100.730003,100.730003,973200
2020-04-27,102.550003,105.500000,101.010002,104.690002,104.690002,761400
2020-04-28,107.889999,111.839996,106.589996,109.790001,109.790001,1057600
2020-04-29,112.190002,122.779999,111.000000,122.419998,122.419998,1604400
2020-04-30,116.860001,120.629997,111.000000,111.589996,111.589996,1108600
2020-05-01,107.120003,110.000000,103.025002,104.959999,104.959999,999300
2020-05-04,103.379997,107.379997,101.190002,107.139999,107.139999,899200
2020-05-05,112.279999,113.849998,107.419998,107.860001,107.860001,1018300
2020-05-06,113.309998,126.889999,112.000000,125.750000,125.750000,2718100
2020-05-07,109.250000,116.879997,105.000000,109.739998,109.739998,3795700
2020-05-08,110.809998,119.820000,109.120003,118.320000,118.320000,1471100
2020-05-11,116.000000,123.199997,114.559998,122.940002,122.940002,1118000
2020-05-12,124.269997,129.179993,120.970001,121.000000,121.000000,1354100
2020-05-13,121.769997,123.470001,113.730003,117.730003,117.730003,1012700
2020-05-14,113.050003,119.669998,112.000000,119.480003,119.480003,894500
2020-05-15,116.089996,121.570000,115.500000,120.440002,120.440002,525800
2020-05-18,127.500000,128.860001,124.349998,128.000000,128.000000,928700
2020-05-19,128.529999,137.250000,127.985001,134.860001,134.860001,1744900
2020-05-20,139.369995,141.449997,134.509995,137.250000,137.250000,1443300
2020-05-21,136.149994,140.300003,132.509995,136.509995,136.509995,1261200
2020-05-22,136.699997,137.500000,129.869995,130.389999,130.389999,638700
2020-05-26,135.500000,138.757996,134.529999,136.539993,136.539993,881800
2020-05-27,137.789993,138.070007,127.220001,137.240005,137.240005,755500
2020-05-28,136.080002,143.289993,132.789993,135.289993,135.289993,746800
2020-05-29,134.759995,142.380005,133.250000,141.899994,141.899994,1010200
2020-06-01,138.710007,151.490005,138.509995,150.699997,150.699997,1198700
2020-06-02,150.250000,152.925003,145.000000,148.970001,148.970001,863600
2020-06-03,150.250000,151.860001,146.500000,150.589996,150.589996,1036000
2020-06-04,149.089996,149.570007,141.050003,142.399994,142.399994,1159500
