Date,Open,High,Low,Close,Adj Close,Volume
2019-04-09,54.099998,54.330002,53.450001,53.720001,48.674171,9275800
2019-04-10,53.700001,53.889999,53.040001,53.869999,48.810078,11853400
2019-04-11,53.980000,54.369999,52.470001,52.689999,47.740925,11354700
2019-04-12,52.950001,53.290001,52.580002,52.810001,47.849651,10024700
2019-04-15,53.720001,54.599998,53.500000,54.220001,49.127213,17590400
2019-04-16,54.730000,54.830002,53.340000,53.900002,48.837273,12943200
2019-04-17,53.980000,54.150002,52.000000,52.540001,47.605015,22106000
2019-04-18,52.439999,53.160000,52.259998,52.630001,47.686558,15930600
2019-04-22,52.430000,52.759998,52.180000,52.430000,47.960983,9122500
2019-04-23,52.500000,53.669998,52.099998,52.959999,48.445801,14102400
2019-04-24,52.990002,53.110001,52.560001,52.930000,48.418358,9599200
2019-04-25,52.810001,53.689999,52.610001,53.230000,48.692791,8503000
2019-04-26,53.230000,53.619999,52.930000,53.529999,48.967216,9084500
2019-04-29,53.150002,54.439999,52.660000,53.990002,49.388016,9731200
2019-04-30,54.630001,54.889999,53.450001,54.380001,49.744770,13911200
2019-05-01,56.849998,57.750000,56.209999,57.330002,52.443325,26243000
2019-05-02,57.209999,57.369999,55.570000,56.730000,51.894459,14489700
2019-05-03,57.009998,57.340000,56.029999,56.660000,51.830429,11035600
2019-05-06,55.970001,56.619999,55.410000,56.599998,51.775539,10689500
2019-05-07,56.349998,56.480000,54.919998,55.349998,50.632092,9586900
2019-05-08,55.360001,56.119999,54.880001,55.740002,50.988846,8841200
2019-05-09,55.099998,55.650002,54.630001,55.349998,50.632092,9255700
2019-05-10,55.299999,55.619999,54.240002,55.160000,50.458282,9397100
2019-05-13,54.299999,54.450001,53.299999,53.820000,49.232502,11183800
2019-05-14,53.849998,54.230000,52.939999,52.970001,48.454956,10772900
2019-05-15,52.709999,53.070000,51.880001,52.790001,48.290298,11618000
2019-05-16,52.900002,53.209999,52.150002,52.299999,47.842064,11823600
2019-05-17,52.009998,53.200001,51.720001,52.880001,48.372627,8046700
2019-05-20,52.849998,53.599998,52.700001,53.000000,48.482395,8083900
2019-05-21,53.320000,53.689999,52.849998,53.520000,48.958073,8163200
2019-05-22,53.430000,53.820000,52.820000,53.709999,49.131878,7919800
2019-05-23,53.270000,53.290001,52.340000,52.790001,48.290298,9388900
2019-05-24,52.880001,53.169998,52.590000,53.070000,48.546429,5681200
2019-05-28,53.119999,53.240002,52.580002,52.700001,48.207970,12493000
2019-05-29,52.459999,52.950001,52.119999,52.520000,48.043316,9578200
2019-05-30,52.639999,52.959999,52.290001,52.750000,48.253708,6789100
2019-05-31,52.270000,52.720001,52.040001,52.369999,47.906101,8089300
2019-06-03,52.540001,53.700001,52.459999,53.389999,48.839146,8920500
2019-06-04,54.430000,55.750000,54.250000,54.619999,49.964314,12754300
2019-06-05,55.000000,55.049999,53.020000,53.169998,48.637905,12128800
2019-06-06,53.139999,54.610001,53.020000,54.110001,49.497784,10043000
2019-06-07,54.270000,54.619999,53.810001,53.919998,49.323978,7826000
2019-06-10,54.330002,55.529999,54.299999,55.029999,50.339363,8007800
2019-06-11,54.430000,55.090000,53.790001,53.970001,49.369717,8774300
2019-06-12,53.849998,54.029999,53.040001,53.660000,49.086143,9404900
2019-06-13,53.869999,54.639999,53.709999,54.590000,49.936874,5250700
2019-06-14,54.650002,54.680000,54.049999,54.169998,49.552673,4680700
2019-06-17,54.230000,54.700001,53.930000,54.540001,49.891136,5008800
2019-06-18,54.830002,55.340000,54.540001,54.660000,50.000912,7156800
2019-06-19,54.860001,55.380001,54.669998,54.889999,50.211300,6212900
2019-06-20,54.889999,55.080002,53.279999,53.869999,49.278236,13254500
2019-06-21,53.799999,54.020000,53.230000,53.650002,49.076992,12482100
2019-06-24,53.709999,53.750000,52.759998,53.139999,48.610466,9144900
2019-06-25,53.250000,53.790001,52.889999,53.680000,49.104435,7865700
2019-06-26,53.740002,54.130001,53.279999,53.700001,49.122730,6655200
2019-06-27,54.029999,55.000000,53.939999,54.740002,50.074085,7476000
2019-06-28,54.830002,55.240002,54.349998,54.490002,49.845398,9336900
2019-07-01,55.099998,55.990002,54.650002,54.930000,50.247894,7991100
2019-07-02,54.869999,55.009998,54.119999,54.799999,50.128979,4960200
2019-07-03,55.009998,55.840000,55.000000,55.200001,50.494877,4117800
2019-07-05,55.240002,56.110001,55.110001,55.570000,50.833340,4264200
2019-07-08,55.380001,55.450001,54.759998,55.310001,50.595497,5936900
2019-07-09,55.049999,55.369999,54.660000,54.830002,50.156418,5757900
2019-07-10,55.000000,55.500000,54.650002,55.380001,50.659538,5059800
2019-07-11,59.369999,60.130001,57.520000,57.970001,53.028763,29037100
2019-07-12,57.900002,58.480000,57.340000,57.549999,52.644562,10089400
2019-07-15,57.759998,57.790001,57.040001,57.439999,52.543941,5883400
2019-07-16,57.369999,57.500000,56.869999,57.380001,52.489059,5063000
2019-07-17,57.330002,57.369999,56.009998,56.230000,51.437073,7678600
2019-07-18,56.070000,56.680000,55.470001,56.500000,51.684067,6063400
2019-07-19,56.700001,56.820000,55.939999,55.939999,51.171795,5480900
2019-07-22,56.080002,56.160000,55.259998,55.480000,50.751007,5717300
2019-07-23,55.410000,56.400002,55.049999,56.270000,51.473667,6973400
2019-07-24,55.900002,56.090000,54.970001,55.990002,51.676727,6774800
2019-07-25,55.680000,55.900002,55.049999,55.439999,51.169090,5526200
2019-07-26,55.540001,56.000000,55.349998,55.540001,51.261395,4753300
2019-07-29,55.470001,56.520000,55.450001,56.259998,51.925926,4951600
2019-07-30,55.910000,56.590000,55.540001,56.529999,52.175117,5016900
2019-07-31,56.599998,56.599998,55.400002,55.869999,51.565964,8473100
2019-08-01,55.799999,56.910000,55.360001,55.369999,51.104485,11847900
2019-08-02,55.430000,55.840000,55.009998,55.709999,51.418289,6673300
2019-08-05,55.049999,55.950001,54.060001,54.509998,50.310734,9492300
2019-08-06,54.599998,54.700001,53.000000,54.090000,49.923100,12803400
2019-08-07,56.270000,58.279999,56.009998,58.119999,53.642639,22891700
2019-08-08,58.720001,59.520000,58.500000,59.040001,54.491756,14892100
2019-08-09,58.939999,59.500000,58.490002,59.290001,54.722504,6694500
2019-08-12,59.049999,59.259998,58.560001,58.750000,54.224102,5452600
2019-08-13,58.700001,59.970001,58.480000,59.849998,55.239361,8243200
2019-08-14,59.330002,59.490002,58.459999,58.560001,54.048740,10561400
2019-08-15,58.799999,59.150002,57.919998,58.840000,54.307171,10751100
2019-08-16,59.279999,60.549999,59.119999,60.279999,55.636234,9643600
2019-08-19,60.810001,61.549999,60.599998,61.389999,56.660725,10072100
2019-08-20,61.240002,61.869999,61.070000,61.560001,56.817631,8961400
2019-08-21,62.180000,62.580002,61.599998,61.650002,56.900696,9595600
2019-08-22,61.910000,62.169998,61.099998,62.049999,57.269890,6401900
2019-08-23,61.360001,62.119999,60.029999,60.240002,55.599319,9353100
2019-08-26,60.799999,60.990002,60.279999,60.759998,56.079258,4849400
2019-08-27,61.209999,61.310001,59.119999,59.189999,54.630203,7700600
2019-08-28,59.060001,59.580002,58.619999,59.480000,54.897858,7817200
2019-08-29,60.119999,60.599998,59.849998,60.150002,55.516254,6784000
2019-08-30,60.669998,61.150002,60.259998,60.919998,56.226936,6310300
2019-09-03,60.439999,60.830002,59.689999,60.689999,56.014652,5379400
2019-09-04,61.189999,61.799999,61.000000,61.660000,56.909924,5700600
2019-09-05,63.009998,63.340000,62.380001,62.759998,57.925186,7892700
2019-09-06,62.740002,62.970001,62.009998,62.230000,57.436012,7124800
2019-09-09,62.540001,63.860001,62.509998,63.680000,58.774315,8623700
2019-09-10,63.750000,64.120003,62.799999,63.599998,58.700470,10239200
2019-09-11,63.480000,64.010002,63.290001,63.990002,59.060432,7314800
2019-09-12,64.940002,65.250000,63.639999,63.900002,58.977367,8816700
2019-09-13,64.099998,64.720001,63.160000,64.059998,59.125031,6184500
2019-09-16,63.299999,63.849998,63.180000,63.430000,58.543568,4408700
2019-09-17,63.500000,63.750000,63.150002,63.480000,58.589725,4652500
2019-09-18,63.220001,63.540001,62.740002,63.259998,58.386662,4747100
2019-09-19,63.450001,64.029999,63.279999,63.630001,58.728165,4543600
2019-09-20,64.180000,64.690002,64.010002,64.300003,59.346546,10375300
2019-09-23,63.930000,64.320000,63.099998,63.349998,58.469734,7360100
2019-09-24,63.549999,64.190002,62.669998,62.930000,58.082085,6519500
2019-09-25,62.650002,63.369999,62.470001,62.590000,57.768276,5207200
2019-09-26,62.680000,62.779999,60.950001,61.590000,56.845322,7455800
2019-09-27,61.939999,62.500000,61.580002,62.080002,57.297573,4938900
2019-09-30,62.110001,63.439999,61.770000,63.070000,58.211304,6383400
2019-10-01,63.200001,63.560001,61.759998,62.349998,57.546776,5996600
2019-10-02,61.980000,62.099998,60.959999,61.500000,56.762249,6398400
2019-10-03,61.509998,61.779999,60.369999,61.220001,56.503822,5800100
2019-10-04,61.150002,62.320000,61.130001,62.240002,57.445248,4677400
2019-10-07,62.130001,62.549999,61.730000,61.990002,57.214504,4465500
2019-10-08,61.480000,61.619999,60.139999,60.380001,55.728539,6950500
2019-10-09,60.860001,61.340000,60.610001,60.799999,56.116180,5214900
2019-10-10,60.900002,62.500000,60.849998,62.139999,57.352947,6729200
2019-10-11,62.799999,63.610001,62.770000,62.939999,58.091320,6278700
2019-10-14,62.770000,63.250000,62.430000,62.990002,58.137470,2934800
2019-10-15,63.480000,64.970001,63.480000,64.830002,59.835712,8209600
2019-10-16,65.000000,65.790001,64.760002,65.410004,60.371044,7343500
2019-10-17,65.559998,66.580002,65.309998,66.500000,61.377068,8402500
2019-10-18,66.320000,66.459999,65.730003,66.160004,61.063263,6249500
2019-10-21,66.629997,66.779999,65.610001,65.699997,60.638706,6820700
2019-10-22,65.879997,66.919998,65.730003,66.559998,61.432438,6293100
2019-10-23,66.040001,66.309998,65.320000,65.599998,61.004669,4683800
2019-10-24,65.599998,65.889999,64.470001,64.839996,60.297901,5562300
2019-10-25,64.639999,65.610001,64.379997,65.099998,60.539696,5068400
2019-10-28,65.449997,66.540001,65.349998,65.879997,61.265045,7015900
2019-10-29,65.690002,66.099998,64.949997,65.889999,61.274353,6505900
2019-10-30,66.150002,67.330002,65.849998,67.050003,62.353088,8032000
2019-10-31,66.800003,67.099998,65.720001,66.389999,61.739334,6138500
2019-11-01,66.860001,67.589996,66.709999,67.239998,62.529793,6793300
2019-11-04,67.970001,68.410004,67.480003,68.040001,63.273750,8822200
2019-11-05,68.250000,68.650002,67.129997,67.320000,62.604179,15587500
2019-11-06,69.430000,70.940002,69.300003,70.930000,65.961296,22382100
2019-11-07,71.940002,72.089996,71.180000,71.779999,66.751762,11695900
2019-11-08,71.800003,72.980003,71.570000,72.470001,67.393417,9245700
2019-11-11,71.980003,72.750000,71.570000,71.730003,66.705261,5057600
2019-11-12,71.550003,72.470001,71.000000,72.349998,67.281837,5030400
2019-11-13,71.830002,73.290001,71.709999,72.820000,67.718903,5112000
2019-11-14,72.769997,73.250000,72.629997,72.940002,67.830505,4032700
2019-11-15,73.339996,74.389999,72.980003,74.290001,69.085930,8767100
2019-11-18,74.150002,75.129997,74.110001,75.099998,69.839203,8463700
2019-11-19,75.279999,75.470001,74.459999,75.349998,70.071671,6923900
2019-11-20,75.250000,75.489998,74.339996,74.919998,69.671799,6958100
2019-11-21,74.870003,75.279999,74.160004,74.940002,69.690392,4339000
2019-11-22,75.279999,75.699997,75.089996,75.309998,70.034477,5402100
2019-11-25,75.500000,77.029999,75.500000,76.580002,71.215515,8807100
2019-11-26,76.760002,76.790001,74.639999,74.940002,69.690392,10128300
2019-11-27,75.099998,75.559998,74.629997,75.040001,69.783394,7823800
2019-11-29,74.690002,75.400002,74.430000,75.269997,69.997284,4463600
2019-12-02,75.220001,75.910004,75.010002,75.550003,70.257668,5264500
2019-12-03,74.389999,74.790001,73.599998,74.709999,69.476501,6381600
2019-12-04,75.250000,75.440002,74.900002,75.000000,69.746185,4958400
2019-12-05,75.059998,75.080002,73.889999,74.480003,69.262619,4900300
2019-12-06,75.080002,75.750000,75.000000,75.360001,70.080971,5103400
2019-12-09,75.029999,75.489998,74.889999,74.989998,69.736900,4812600
2019-12-10,75.000000,75.050003,72.639999,73.180000,68.053688,10942900
2019-12-11,73.070000,73.750000,72.839996,73.349998,68.211784,7192500
2019-12-12,73.629997,74.529999,73.379997,74.260002,69.058037,4774400
2019-12-13,74.220001,74.540001,73.580002,73.589996,68.434959,3902500
2019-12-16,74.250000,75.010002,73.940002,74.400002,69.188225,5511800
2019-12-17,74.389999,74.440002,72.809998,73.349998,68.211784,7901200
2019-12-18,72.940002,73.599998,72.650002,73.279999,68.146675,7132700
2019-12-19,73.949997,74.279999,73.650002,74.099998,68.909241,6583900
2019-12-20,75.000000,75.000000,74.110001,74.580002,69.355621,8571700
2019-12-23,74.540001,74.949997,74.320000,74.379997,69.169617,3882500
2019-12-24,74.529999,74.779999,74.360001,74.510002,69.290520,1315400
2019-12-26,74.699997,74.760002,74.139999,74.480003,69.262619,2801100
2019-12-27,74.510002,74.610001,74.040001,74.400002,69.188225,3543500
2019-12-30,74.269997,74.529999,73.610001,73.699997,68.537254,3450800
2019-12-31,73.559998,74.370003,73.419998,74.290001,69.085930,4531900
2020-01-02,74.650002,74.699997,73.529999,74.160004,68.965042,5022700
2020-01-03,73.220001,74.059998,73.070000,73.570000,68.416374,4453000
2020-01-06,73.120003,73.940002,73.059998,73.860001,68.686050,4620700
2020-01-07,73.610001,73.669998,72.660004,73.580002,68.425674,6172300
2020-01-08,72.500000,73.089996,71.599998,72.660004,67.570122,8311200
2020-01-09,73.000000,73.260002,72.669998,72.860001,67.756096,5426200
2020-01-10,73.309998,73.360001,71.820000,72.110001,67.058632,5198600
2020-01-13,72.290001,72.989998,71.629997,72.760002,67.663116,6654600
2020-01-14,72.529999,73.930000,72.519997,73.830002,68.658157,6484200
2020-01-15,73.989998,75.620003,73.940002,75.269997,69.997284,8102800
2020-01-16,75.629997,76.169998,75.279999,76.050003,70.722633,6902300
2020-01-17,76.110001,76.440002,75.830002,76.019997,70.694725,5500400
2020-01-21,76.000000,76.010002,74.349998,74.589996,69.364899,8662800
2020-01-22,74.160004,74.620003,73.910004,74.010002,69.290031,4201400
2020-01-23,73.760002,73.879997,72.480003,73.529999,68.840622,8602500
2020-01-24,73.639999,73.650002,70.169998,71.430000,66.874565,10126000
2020-01-27,69.900002,71.209999,69.360001,70.970001,66.443901,6403300
2020-01-28,71.250000,72.139999,71.120003,71.820000,67.239685,5039100
2020-01-29,72.110001,72.110001,70.449997,70.550003,66.050674,6285200
2020-01-30,70.089996,70.209999,68.379997,69.709999,65.264259,8430500
2020-01-31,69.349998,69.349998,67.400002,67.820000,63.494789,9869700
2020-02-03,68.400002,68.610001,66.790001,66.930000,62.661549,7694600
2020-02-04,67.309998,68.459999,67.300003,67.879997,63.550964,7525100
2020-02-05,68.779999,70.779999,68.559998,70.540001,66.041313,6609800
2020-02-06,71.000000,71.589996,70.410004,70.839996,66.322174,6514400
2020-02-07,71.050003,72.089996,71.000000,71.559998,66.996262,6611300
2020-02-10,71.550003,73.330002,71.260002,73.250000,68.578499,8760200
2020-02-11,73.809998,74.129997,73.430000,73.849998,69.140213,7933600
2020-02-12,74.680000,75.250000,72.639999,73.750000,69.046600,13500800
2020-02-13,73.449997,74.099998,71.940002,72.000000,67.408211,8553900
2020-02-14,71.980003,72.029999,70.269997,71.370003,66.818398,7655100
2020-02-18,71.190002,72.000000,70.900002,72.000000,67.408211,4844000
2020-02-19,72.309998,72.559998,71.660004,71.779999,67.202240,4831600
2020-02-20,71.500000,72.230003,70.559998,71.940002,67.352036,5719300
2020-02-21,71.550003,71.800003,71.010002,71.510002,66.949448,5186200
2020-02-24,69.430000,69.940002,67.720001,67.919998,63.588413,9637600
2020-02-25,68.239998,68.370003,64.089996,64.330002,60.227364,15062300
2020-02-26,64.650002,65.199997,62.549999,62.650002,58.654495,16872600
2020-02-27,61.500000,61.500000,59.330002,59.330002,55.546238,22059900
2020-02-28,57.290001,59.340000,57.099998,59.180000,55.405804,23726000
2020-03-02,60.669998,64.070000,59.860001,64.029999,59.946491,15909500
2020-03-03,64.570000,65.650002,61.360001,62.540001,58.551517,14989700
2020-03-04,66.599998,66.980003,64.830002,66.040001,61.828304,14690700
2020-03-05,63.939999,65.440002,63.630001,64.360001,60.255451,8581800
2020-03-06,62.570000,65.089996,62.200001,64.150002,60.058846,11683300
2020-03-09,59.750000,63.150002,59.599998,61.299999,57.390594,13484500
2020-03-10,62.759998,63.360001,59.060001,62.599998,58.607689,13274300
2020-03-11,61.220001,63.000000,59.980000,61.310001,57.399960,12099100
2020-03-12,57.130001,57.980000,53.500000,54.599998,51.117889,16856700
2020-03-13,57.459999,59.799999,54.459999,59.639999,55.836460,15473500
2020-03-16,53.680000,56.889999,52.209999,52.299999,48.964569,13566000
2020-03-17,53.630001,59.250000,52.639999,58.000000,54.301052,15473700
2020-03-18,54.349998,59.639999,53.060001,57.180000,53.533352,17953700
2020-03-19,56.799999,59.110001,54.139999,55.380001,51.848156,16247100
2020-03-20,55.810001,56.779999,53.529999,54.700001,51.211506,15682300
2020-03-23,53.860001,54.970001,52.040001,53.090000,49.704193,16336800
2020-03-24,55.130001,55.639999,52.860001,54.349998,50.883831,19331500
2020-03-25,54.400002,57.529999,52.709999,53.639999,50.219109,19601500
2020-03-26,53.650002,58.450001,52.279999,58.310001,54.591286,23189500
2020-03-27,56.750000,59.779999,55.820000,58.599998,54.862793,15034000
2020-03-30,58.919998,60.400002,57.779999,59.680000,55.873917,12939200
2020-03-31,59.180000,59.840000,58.180000,59.330002,55.546238,11018700
2020-04-01,57.750000,58.869999,57.200001,58.340000,54.619366,11474400
2020-04-02,56.770000,56.980000,54.070000,55.410000,51.876232,16796400
2020-04-03,55.220001,56.599998,54.349998,55.720001,52.166458,8793000
2020-04-06,57.770000,57.919998,55.779999,56.220001,52.634575,11833800
2020-04-07,57.900002,58.520000,56.160000,56.869999,53.243118,12324100
2020-04-08,57.330002,59.820000,56.849998,59.410000,55.621124,8559800
2020-04-09,59.520000,61.450001,59.320000,60.470001,56.613525,9168000
2020-04-13,60.500000,61.259998,58.119999,58.959999,55.199829,9990300
2020-04-14,59.880001,61.669998,59.669998,61.560001,57.634010,8254200
2020-04-15,60.650002,60.930000,59.450001,60.560001,56.697792,9272800
2020-04-16,60.840000,62.889999,60.430000,62.560001,58.570244,11098600
2020-04-17,64.010002,64.250000,62.349998,63.360001,59.319218,8006300
2020-04-20,62.750000,63.689999,62.160000,62.340000,58.364273,8217900
2020-04-21,61.509998,61.709999,59.970001,60.250000,56.407566,8569700
2020-04-22,60.790001,60.990002,60.080002,60.349998,56.973995,5740400
2020-04-23,60.889999,62.230000,60.860001,61.279999,57.851971,6053400
2020-04-24,61.340000,62.700001,60.980000,62.310001,58.824356,6098000
2020-04-27,62.980000,63.830002,62.810001,63.500000,59.947788,6728200
2020-04-28,65.000000,65.000000,62.779999,63.240002,59.702328,7346600
2020-04-29,63.520000,64.050003,62.520000,62.610001,59.107574,7689300
2020-04-30,62.349998,62.680000,61.410000,61.549999,58.106873,7361400
2020-05-01,60.790001,60.799999,59.270000,59.700001,56.360359,7715800
2020-05-04,59.160000,60.130001,58.939999,59.950001,56.596375,6372000
2020-05-05,60.630001,61.610001,60.349998,61.209999,57.785885,7846500
2020-05-06,63.430000,63.490002,60.259998,60.410000,57.030640,16386000
2020-05-07,61.360001,61.790001,60.849998,61.450001,58.012463,9783700
2020-05-08,62.160000,63.230000,61.759998,63.119999,59.589039,7320900
2020-05-11,62.709999,64.080002,62.680000,63.840000,60.268768,6912100
2020-05-12,64.199997,64.570000,63.049999,63.349998,59.806171,10781900
2020-05-13,63.279999,63.500000,60.759998,61.150002,57.729244,10931400
2020-05-14,62.310001,62.410000,60.340000,62.310001,58.824356,8854900
2020-05-15,61.770000,63.299999,61.709999,63.189999,59.655125,10420600
2020-05-18,64.470001,64.860001,63.669998,63.730000,60.164913,6819400
2020-05-19,63.299999,64.180000,62.869999,63.610001,60.051624,5061100
2020-05-20,64.099998,64.330002,62.990002,63.220001,59.683445,7046500
2020-05-21,62.950001,63.930000,62.730000,63.340000,59.796734,5484100
2020-05-22,63.419998,63.490002,62.889999,63.330002,59.787292,3495900
2020-05-26,64.470001,65.599998,64.330002,64.639999,61.024014,7974400
2020-05-27,64.970001,66.000000,63.849998,65.970001,62.279610,7118400
2020-05-28,66.699997,67.730003,66.410004,66.559998,62.836605,6599500
2020-05-29,66.389999,66.699997,64.620003,65.570000,61.901981,8977600
2020-06-01,65.440002,65.959999,65.010002,65.639999,61.968079,5187000
2020-06-02,65.639999,67.309998,65.410004,66.839996,63.100941,5463700
2020-06-03,67.139999,67.680000,66.239998,66.849998,63.110371,6102400
2020-06-04,66.290001,66.720001,65.949997,66.529999,62.808281,5468900
2020-06-05,67.279999,69.190002,67.129997,68.349998,64.526466,8598400
2020-06-08,68.199997,70.639999,68.160004,70.620003,66.669487,8556300
2020-06-09,69.870003,70.290001,68.980003,69.370003,65.489410,5957100
2020-06-10,69.580002,69.610001,67.379997,67.510002,63.733467,6344400
2020-06-11,66.110001,66.430000,62.709999,63.160000,59.626804,11927500
2020-06-12,64.769997,65.779999,62.740002,64.150002,60.561428,10345500
2020-06-15,63.029999,63.779999,61.820000,63.320000,59.777859,9379400
2020-06-16,64.970001,66.190002,63.919998,65.580002,61.911423,10975600
2020-06-17,66.000000,66.139999,64.669998,65.000000,61.363873,7183300
2020-06-18,64.650002,64.970001,63.889999,64.489998,60.882401,5852200
2020-06-19,65.910004,66.000000,64.110001,64.489998,60.882401,21245800
2020-06-22,64.540001,64.730003,63.279999,64.300003,60.703030,6069600
2020-06-23,64.860001,65.260002,64.330002,64.430000,60.825756,5260300
2020-06-24,63.810001,64.050003,62.330002,63.180000,59.645683,7164400
2020-06-25,62.700001,64.199997,62.419998,64.019997,60.438686,5681400
2020-06-26,63.900002,64.120003,62.720001,63.450001,59.900581,7321900
2020-06-29,64.000000,65.269997,63.869999,64.419998,60.816319,7109100
2020-06-30,64.709999,65.269997,63.959999,64.970001,61.335560,7036100
2020-07-01,64.970001,65.599998,64.489998,64.559998,60.948486,5008000
2020-07-02,65.160004,65.800003,64.559998,64.699997,61.080658,4700700
2020-07-06,65.059998,65.400002,64.540001,64.930000,61.297783,5307300
2020-07-07,64.320000,64.570000,63.639999,63.919998,60.344280,5845900
2020-07-08,63.799999,64.129997,62.430000,63.139999,59.607925,9400300
2020-07-09,62.340000,62.740002,60.549999,61.279999,57.851971,10172500
2020-07-10,61.400002,62.730000,61.000000,62.650002,59.145329,9474700
2020-07-13,62.669998,63.540001,62.369999,62.619999,59.117012,6745100
2020-07-14,62.419998,63.900002,62.200001,63.700001,60.136597,6563300
2020-07-15,63.950001,64.629997,63.490002,64.580002,60.967365,7171100
2020-07-16,64.500000,65.360001,64.120003,64.989998,61.354435,5783700
2020-07-17,65.309998,65.629997,65.019997,65.360001,61.703739,5120900
2020-07-20,65.339996,65.470001,63.750000,63.910000,60.334846,5679800
2020-07-21,63.880001,64.769997,63.549999,64.519997,60.910717,5947600
2020-07-22,64.110001,64.209999,63.130001,63.779999,60.682384,4836000
2020-07-23,63.799999,64.349998,63.529999,63.790001,60.691895,5138300
2020-07-24,64.279999,64.989998,63.009998,63.340000,60.263752,6436800
2020-07-27,62.860001,63.060001,62.110001,62.570000,59.531143,6993400
2020-07-28,62.419998,63.500000,62.230000,63.270000,60.197151,5593500
2020-07-29,63.459999,64.580002,63.090000,64.220001,61.101013,6376000
2020-07-30,63.660000,64.150002,63.279999,64.000000,60.891701,4600800
2020-07-31,63.790001,63.900002,62.290001,62.939999,59.883179,9198000
2020-08-03,63.450001,64.169998,63.020000,63.860001,60.758499,6130500
2020-08-04,63.740002,65.410004,63.669998,64.980003,61.824108,9482400
2020-08-05,65.540001,65.599998,63.900002,64.400002,61.272270,12890100
2020-08-06,64.550003,65.400002,63.919998,64.120003,61.005871,6644100
2020-08-07,63.790001,64.970001,63.650002,64.959999,61.805073,6115100
2020-08-10,64.900002,65.959999,64.790001,65.709999,62.518646,6516500
2020-08-11,66.300003,67.169998,65.070000,65.260002,62.090500,6957500
2020-08-12,65.830002,65.980003,64.610001,64.989998,61.833618,6865100
2020-08-13,64.570000,64.970001,64.050003,64.699997,61.557701,6558000
2020-08-14,64.279999,65.680000,64.089996,65.669998,62.480587,4920500
2020-08-17,65.849998,65.879997,64.879997,64.900002,61.747990,5603800
2020-08-18,65.010002,65.559998,64.900002,65.180000,62.014389,7118700
2020-08-19,65.389999,65.709999,64.989998,65.279999,62.109535,5070000
2020-08-20,64.820000,64.930000,63.639999,63.720001,60.625298,6035400
2020-08-21,63.700001,64.120003,63.430000,63.939999,60.834610,4961700
2020-08-24,64.010002,67.300003,63.419998,63.869999,60.768017,8360100
2020-08-25,64.059998,64.169998,63.189999,63.470001,60.387444,4326100
2020-08-26,63.119999,63.169998,61.889999,62.700001,59.654835,8198800
2020-08-27,62.630001,63.610001,62.270000,63.389999,60.311325,5074000
2020-08-28,63.470001,63.630001,62.830002,63.209999,60.140068,5045000
2020-08-31,62.459999,63.060001,62.110001,62.119999,59.103004,8171400
2020-09-01,62.009998,62.040001,59.950001,60.279999,57.352364,12370500
2020-09-02,60.299999,61.320000,60.180000,60.910000,57.951771,15721300
2020-09-03,61.380001,61.990002,60.040001,60.450001,57.514114,8928900
2020-09-04,60.450001,60.799999,59.290001,60.240002,57.314312,8655200
2020-09-08,60.430000,60.810001,59.279999,59.529999,56.638794,7801500
2020-09-09,59.689999,60.139999,59.209999,59.529999,56.638794,6259300
2020-09-10,59.439999,59.650002,57.959999,58.000000,55.183098,10105400
2020-09-11,58.130001,58.139999,57.060001,57.400002,54.612244,11597100
2020-09-14,57.630001,58.209999,57.549999,57.970001,55.154560,12955200
2020-09-15,58.000000,58.610001,56.990002,57.000000,54.231670,10139200
2020-09-16,57.200001,57.849998,56.099998,57.480000,54.688354,15419400
2020-09-17,57.099998,58.680000,56.820000,58.410000,55.573193,12278700
2020-09-18,58.509998,59.770000,57.880001,59.570000,56.676849,13532300
2020-09-21,58.849998,59.009998,57.959999,58.869999,56.010845,9784500
2020-09-22,58.810001,59.230000,58.090000,58.139999,55.316303,6906400
2020-09-23,58.160000,58.380001,57.369999,57.400002,54.612244,6726000
2020-09-24,57.180000,57.599998,56.349998,56.709999,53.955753,6960900
2020-09-25,56.310001,57.430000,56.110001,57.320000,54.536129,4911400
2020-09-28,57.599998,58.599998,57.599998,57.939999,55.126015,5304900
2020-09-29,57.950001,57.950001,57.049999,57.540001,54.745438,5779900
2020-09-30,57.639999,59.099998,57.599998,58.400002,55.563675,8156400
2020-10-01,58.430000,58.669998,57.360001,57.840000,55.030872,7559200
2020-10-02,57.090000,58.689999,56.919998,57.830002,55.021355,7143300
2020-10-05,58.259998,58.970001,58.189999,58.950001,56.086964,5168900
2020-10-06,59.110001,59.520000,58.160000,58.230000,55.401928,5708000
2020-10-07,58.599998,59.980000,58.560001,59.419998,56.534134,6061400
2020-10-08,59.630001,60.500000,59.330002,60.470001,57.533138,4894100
2020-10-09,60.799999,60.799999,59.209999,59.400002,56.515106,5698900
2020-10-12,59.500000,60.220001,59.270000,59.720001,56.819569,5806900
2020-10-13,59.400002,59.950001,58.950001,59.119999,56.248699,5700200
2020-10-14,58.939999,59.340000,58.439999,58.509998,55.668327,6191700
2020-10-15,58.080002,59.330002,57.910000,59.320000,56.438988,8205000
2020-10-16,59.369999,59.860001,58.900002,59.590000,56.695877,6816100
2020-10-19,60.060001,60.439999,58.709999,58.779999,55.925213,6983900
2020-10-20,59.040001,59.869999,58.459999,59.430000,56.543648,7590600
